,CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID
2890,Henry,Sch,280372230,26.0,2002,C R Hanna Elem School,Mr. Roland Lowe II,PO Box 159,Orion,61273 0159,309526-3386,P-5,74.0,37.0,17.0,4.0,173020003119
2891,Henry,Dist,280372240,26.0,0000,Galva CUSD 224,Mr. Doug ORiley,224 Morgan Rd,Galva,61434 1090,309932-2108,P-12,74.0,37.0,17.0,2.0,1716140
2892,Henry,Sch,280372240,26.0,0001,Galva Jr-Sr High School,Mr. Jerry Becker,224 Morgan Rd,Galva,61434 1090,309932-2151,7-12,74.0,37.0,17.0,4.0,171614001939
2893,Henry,Sch,280372240,26.0,2004,Galva Elem School,Mrs. Mary Kelly,224 Morgan Rd,Galva,61434 1090,309932-2420,P-6,74.0,37.0,17.0,4.0,171614005563
2894,Henry,Dist,280372250,26.0,0000,AlWood CUSD 225,Mr. Shannon Bumann,301 E 5th Ave,Woodhull,61490 9684,309334-2719,P-12,74.0,37.0,17.0,2.0,1703660
2895,Henry,Sch,280372250,26.0,0001,AlWood  Middle/High School,Mr. Shannon Bumann,301 E 5th Ave,Woodhull,61490 9684,309334-2102,6-12,74.0,37.0,17.0,4.0,170366000058
2896,Henry,Sch,280372250,26.0,2003,AlWood Elem School,Mr. Shannon Bumann,101 E A St,Alpha,61413 9782,309629-5011,P-5,74.0,37.0,17.0,4.0,170366000057
2897,Henry,Dist,280372260,26.0,0000,Annawan CUSD 226,Mr. Joe Buresh,501 W South St,Annawan,61234 9715,309935-6781,P-12,74.0,37.0,17.0,2.0,1703810
2898,Henry,Sch,280372260,26.0,0001,Annawan High School,Mr. Joe Buresh,501 W South St,Annawan,61234 9715,309935-6781,9-12,74.0,37.0,17.0,4.0,170381000069
2899,Henry,Sch,280372260,26.0,2002,Annawan Grade School,Mr. Wayne Brau,501 W South St,Annawan,61234 9715,309935-6623,P-8,74.0,37.0,17.0,4.0,170381000068
2900,Henry,Dist,280372270,26.0,0000,Cambridge CUSD 227,Mr. Thomas Akers,300 S West St,Cambridge,61238 1430,309937-2144,P-12,74.0,37.0,17.0,2.0,1708160
2901,Henry,Sch,280372270,26.0,0002,Cambridge Jr/Sr High School,Mr. Robert Reagan,300 S West St,Cambridge,61238 1430,309937-2051,7-12,74.0,37.0,17.0,4.0,170816000429
2902,Henry,Sch,280372270,26.0,2001,Cambridge Comm Grade School,Mrs. Shelly Capps,312 S West St,Cambridge,61238 1430,309937-2028,P-6,74.0,37.0,17.0,4.0,170816004561
2903,Henry,Dist,280372280,26.0,0000,Geneseo CUSD 228,Mr. Scott Kuffel,648 N Chicago St,Geneseo,61254 1118,309945-0450,P-12,74.0,37.0,17.0,2.0,1716350
2904,Henry,Sch,280372280,26.0,0001,Geneseo High School,Mr. Michael Haugse,700 N State St,Geneseo,61254 1068,309945-0399,9-12,74.0,37.0,17.0,4.0,171635001948
2905,Henry,Sch,280372280,26.0,1002,Geneseo Middle School,Mr. Nathan ODell,333 E Ogden Ave,Geneseo,61254 1120,309945-0599,6-8,74.0,37.0,17.0,4.0,171635001949
2906,Henry,Sch,280372280,26.0,2003,Millikin Elem School,Mrs. Sarah Boone,920 S Congress St,Geneseo,61254 1808,309945-0475,K-5,74.0,37.0,17.0,4.0,171635001950
2907,Henry,Sch,280372280,26.0,2004,Northside Elem School,Mr. Alex Kashner,415 N Russell Ave,Geneseo,61254 2044,309945-0625,P-5,74.0,37.0,17.0,4.0,171635001951
2908,Henry,Sch,280372280,26.0,2005,Southwest Elem School,Mr. Brian Hofer,715 S Center St,Geneseo,61254 1619,309945-0652,P-5,74.0,37.0,17.0,4.0,171635001952
2909,Henry,Dist,280372290,26.0,0000,Kewanee CUSD 229,Dr. Chris Sullens,1001 N Main St,Kewanee,61443 1361,309853-3341,P-12,74.0,37.0,17.0,2.0,1721000
2910,Henry,Sch,280372290,26.0,0001,Kewanee High School,Mr. James Bryan,1101 E 3rd St,Kewanee,61443 2429,309853-3328,9-12,74.0,37.0,17.0,4.0,172100002383
2911,Henry,Sch,280372290,26.0,1001,Central Junior High,Mr. Jason Anderson,215 E Central Blvd,Kewanee,61443 2354,309853-4290,7-8,74.0,37.0,17.0,4.0,172100005610
2912,Henry,Sch,280372290,26.0,2002,Central Elem,Mr. Jason Anderson,215 E Central Blvd,Kewanee,61443 2354,309853-4290,4-6,74.0,37.0,17.0,4.0,172100002380
2913,Henry,Sch,280372290,26.0,2004,Belle Alexander Elem School,Mr. Jason Stabler,1401 Lake St,Kewanee,61443 1649,309852-2449,K-1,74.0,37.0,17.0,4.0,172100002381
2914,Henry,Sch,280372290,26.0,2005,Irving Elem School,Mrs. Tammy Brown,609 W Central Blvd,Kewanee,61443 2013,309853-3013,2-3,74.0,37.0,17.0,4.0,172100002379
2915,Henry,Sch,280372290,26.0,2007,Neponset Grade School,Mrs. Dena Hodge-Bates,201 W Main St,Neponset,61345 9360,309594-2306,P-8,73.0,37.0,16.0,4.0,172100002954
2916,Henry,Sch,280372290,26.0,3003,Lyle School,Mr. Jason Stabler,920 N Burr St,Kewanee,61443 1340,309853-2741,P,74.0,37.0,17.0,4.0,172100002382
2917,Henry,Dist,280372300,26.0,0000,Wethersfield CUSD 230,Mr. Shane J Kazubowski,439 Willard St,Kewanee,61443 3717,309853-4860,P-12,74.0,37.0,17.0,2.0,1742060
2918,Henry,Sch,280372300,26.0,0002,Wethersfield Jr/Sr High School,Mr. Jeremiah Johnson,439 Willard St,Kewanee,61443 3717,309853-4205,7-12,74.0,37.0,17.0,4.0,174206004205
2919,Henry,Sch,280372300,26.0,2001,Wethersfield Elem School,Mrs. Janean Friedman,439 Willard St,Kewanee,61443 3717,309853-4800,P-6,74.0,37.0,17.0,4.0,174206004204
2920,Stark,Dist,280880010,26.0,0000,Bradford CUSD 1,Mr. Chad Allen Gripp,115 High St,Bradford,61421 5087,309897-2801,P-8,73.0,37.0,16.0,2.0,1706880
2921,Stark,Sch,280880010,26.0,1001,Bradford Jr High School,Mr. Chad Gripp,115 High St,Bradford,61421 5087,309897-4441,6-8,73.0,37.0,16.0,4.0,170688004784
2922,Stark,Sch,280880010,26.0,2001,Bradford Grade School,Mr. Chad Gripp,345 Silver St,Bradford,61421 5074,309897-4441,P-5,73.0,37.0,16.0,4.0,170688000355
2923,Stark,Dist,280881000,26.0,0000,Stark County CUSD 100,Mr. Jerry Klooster,300 W Van Buren St,Wyoming,61491 1172,309695-6123,P-12,73.0,37.0,18.0,2.0,1737490
2924,Stark,Sch,280881000,26.0,0001,Stark County High School,Mr. William Lamb,PO Box 419,Toulon,61483 0419,309286-4451,9-12,73.0,37.0,18.0,4.0,173749003979
2925,Stark,Sch,280881000,26.0,1001,Stark County Junior High School,Mr. William Lamb,PO Box 659,Toulon,61483 0659,309286-3451,6-8,73.0,37.0,18.0,4.0,173749000012
2926,Stark,Sch,280881000,26.0,2002,Stark County Elem Sch,Mrs. Jenna Bibb,300 W Van Buren St,Wyoming,61491 1172,309695-5181,P-5,73.0,37.0,18.0,4.0,173749003687
2927,Alexander,Dist,300020010,22.0,0000,Cairo USD 1,Dr. Andrea M Evers,4201 Sycamore St,Cairo,62914 1047,618734-4102,P-12,118.0,59.0,12.0,2.0,1708070
2928,Alexander,Sch,300020010,22.0,0001,Cairo Jr/Sr High School,Dr. Lisa Thomas,4201 Sycamore St,Cairo,62914 1047,618734-4102,6-12,118.0,59.0,12.0,4.0,170807000420
2929,Alexander,Sch,300020010,22.0,2004,Cairo Elementary School,Mrs. Regina Brown,3101 Elm St,Cairo,62914 1362,618734-1027,P-5,118.0,59.0,12.0,4.0,170807000424
2930,Alexander,Dist,300020050,26.0,0000,Egyptian CUSD 5,Mr. Brad Misner,20023 Diswood Rd,Tamms,62988 3234,618776-5306,P-12,118.0,59.0,12.0,2.0,1713590
2931,Alexander,Sch,300020050,26.0,0001,Egyptian Sr High School,Mr. Bret Gowin,20023 Diswood Rd,Tamms,62988 3234,618776-5251,9-12,118.0,59.0,12.0,4.0,171359001657
2932,Alexander,Sch,300020050,26.0,1001,Egyptian Jr High School,Mr. Bret Gowin,20023 Diswood Rd,Tamms,62988 3234,618776-5251,6-8,118.0,59.0,12.0,4.0,171359001655
2933,Alexander,Sch,300020050,26.0,2002,Egyptian Elem School,Mr. Bret Gowin,20023 Diswood Rd,Tamms,62988 3234,618776-5251,P-5,118.0,59.0,12.0,4.0,171359001656
2934,Jackson,Dist,300390860,3.0,0000,DeSoto Cons SD 86,Mr. Nathaniel L Wilson,311 Hurst Rd,De Soto,62924 1228,618867-2317,P-8,115.0,58.0,12.0,2.0,1712150
2935,Jackson,Sch,300390860,3.0,2001,DeSoto Elementary School,Mr. Nathaniel L. Wilson,311 Hurst Rd,De Soto,62924 1228,618867-2317,P-8,115.0,58.0,12.0,4.0,171215001472
2936,Jackson,Dist,300390950,2.0,0000,Carbondale ESD 95,Mr. Michael Shimshak,925 S Giant City Rd,Carbondale,62902 5056,618457-3591,P-8,115.0,58.0,12.0,2.0,1708340
2937,Jackson,Sch,300390950,2.0,1004,Carbondale Middle School,Mrs. Marilynn Ross,1150 E Grand Ave,Carbondale,62901 3422,618457-2174,6-8,118.0,59.0,12.0,4.0,170834000449
2938,Jackson,Sch,300390950,2.0,2003,Thomas Elementary School,Dr. Carmen Williams-Bonds,1025 N Wall St,Carbondale,62901 1737,618457-6226,2-3,115.0,58.0,12.0,4.0,170834000448
2939,Jackson,Sch,300390950,2.0,2005,Parrish Elem School,Mrs. Jerrah Henson,121 N Parrish Ln,Carbondale,62901 2024,618457-5781,P-1,115.0,58.0,12.0,4.0,170834000450
2940,Jackson,Sch,300390950,2.0,2008,Lewis School,Mrs. Kristine Uffelman,801 S Lewis Ln,Carbondale,62901 3408,618457-5393,4-5,118.0,59.0,12.0,4.0,170834000452
2941,Jackson,Dist,300391300,4.0,0000,Giant City CCSD 130,Mrs. Belinda Hill,1062 Boskydell Rd,Carbondale,62902 7743,618457-5391,P-8,118.0,59.0,12.0,2.0,1716590
2942,Jackson,Sch,300391300,4.0,2001,Giant City Elem School,Mrs. Belinda Hill,1062 Boskydell Rd,Carbondale,62902 7743,618457-5391,P-8,118.0,59.0,12.0,4.0,171659001964
2943,Jackson,Dist,300391400,4.0,0000,Unity Point CCSD 140,Dr. Lori James-Gross,4033 S Illinois Ave,Carbondale,62903 8375,618529-4151,P-8,115.0,58.0,12.0,2.0,1739930
2944,Jackson,Sch,300391400,4.0,2001,Unity Point Elem School,Ms. Brenda Jones,4033 S Illinois Ave,Carbondale,62903 8375,618529-4151,P-8,115.0,58.0,12.0,4.0,173993004010
2945,Jackson,Dist,300391650,16.0,0000,Carbondale CHSD 165,Mr. Stephen Murphy,330 S Giant City Rd,Carbondale,62902 5042,618457-4722,9-12,115.0,58.0,12.0,2.0,1708370
2946,Jackson,Sch,300391650,16.0,0001,Carbondale Comm H S,Mr. Daniel Booth,1301 E Walnut St,Carbondale,62901 5004,618457-3371,9-12,115.0,58.0,12.0,4.0,170837000454
2947,Jackson,Dist,300391760,26.0,0000,Trico CUSD 176,Mr. Larry Lovel,PO Box 220,Campbell Hill,62916 0220,618426-1111,P-12,115.0,58.0,12.0,2.0,1708250
2948,Jackson,Sch,300391760,26.0,0001,Trico Senior High School,Michael D Denault,PO Box 336,Campbell Hill,62916 0336,618426-1111,9-12,115.0,58.0,12.0,4.0,170825000437
2949,Jackson,Sch,300391760,26.0,1001,Trico Jr High School,Ronald R Coleman,PO Box 335,Campbell Hill,62916 0335,618426-1111,6-8,115.0,58.0,12.0,4.0,170825000436
2950,Jackson,Sch,300391760,26.0,2008,Trico Elementary School,Jennifer Wilson,PO Box 305,Campbell Hill,62916 0305,618426-1111,P-5,115.0,58.0,12.0,4.0,170825000435
2951,Jackson,Dist,300391860,26.0,0000,Murphysboro CUSD 186,Mr. Christopher Grode,593 Ava Rd,Murphysboro,62966 4267,618684-3781,P-12,115.0,58.0,12.0,2.0,1727610
2952,Jackson,Sch,300391860,26.0,0001,Murphysboro High School,Mr. Tony Wilson,50 Blackwood Dr,Murphysboro,62966 2937,618687-2336,9-12,115.0,58.0,12.0,4.0,172761002925
2953,Jackson,Sch,300391860,26.0,1002,Murphysboro Middle School,Mr. Jeff Keener,2125 Spruce St,Murphysboro,62966 2342,618684-3041,6-8,115.0,58.0,12.0,4.0,172761002926
2954,Jackson,Sch,300391860,26.0,2009,Carruthers Elementary School,Mr. William Huppert,80 Candy Ln,Murphysboro,62966 2953,618687-3231,3-5,115.0,58.0,12.0,4.0,172761005285
2955,Jackson,Sch,300391860,26.0,2010,Gen John A Logan Attendance Cntr,Mrs. Carla Ehlers,320 Watson Rd,Murphysboro,62966 6195,618684-4471,K-2,115.0,58.0,12.0,4.0,172761004396
2956,Jackson,Sch,300391860,26.0,3001,McElvain School,Jo Graeff,593 Ava Rd,Murphysboro,62966 4267,618684-3781,P,115.0,58.0,12.0,4.0,172761006218
2957,Jackson,Dist,300391960,26.0,0000,Elverado CUSD 196,Mr. Kevin Spain,PO Box 130,Elkville,62932 0130,618568-1321,P-12,115.0,58.0,12.0,2.0,1713860
2958,Jackson,Sch,300391960,26.0,0001,Elverado High School,Mr. Jeremy Pierce,PO Box 217,Elkville,62932 0217,618568-1104,9-12,115.0,58.0,12.0,4.0,171386001732
2959,Jackson,Sch,300391960,26.0,1002,Elverado Junior High School,Mrs. Belinda J Conner,PO Box 35,Vergennes,62994 0035,618684-3527,6-8,115.0,58.0,12.0,4.0,171386001733
2960,Jackson,Sch,300391960,26.0,2003,Elverado Primary School,Mr. Kevin Spain,PO Box 130,Elkville,62932 0130,618568-1321,P-2,115.0,58.0,12.0,4.0,171386001731
2961,Jackson,Sch,300391960,26.0,2004,Elverado Intermediate School,Mrs. Belinda J Conner,PO Box 35,Vergennes,62994 0035,618684-3527,3-5,115.0,58.0,12.0,4.0,171386001734
2962,Perry,Dist,300730050,2.0,0000,Tamaroa School Dist 5,Mr. Phillip R Hamil,PO Box 175,Tamaroa,62888 0175,618496-5513,K-8,115.0,58.0,12.0,2.0,1738550
2963,Perry,Sch,300730050,2.0,2001,Tamaroa Elem School,Mr. Phillip Hamil,PO Box 175,Tamaroa,62888 0175,618496-5513,K-8,115.0,58.0,12.0,4.0,173855003928
2964,Perry,Dist,300730500,2.0,0000,Pinckneyville SD 50,Mr. Tim OLeary,301 W Mulberry St,Pinckneyville,62274 1370,618357-9096,P-8,116.0,58.0,12.0,2.0,1700009
2965,Perry,Sch,300730500,2.0,2001,Pinckneyville Elem School,Scott Wagner,301 W Mulberry St,Pinckneyville,62274 1370,618357-5161,K-4,116.0,58.0,12.0,4.0,170000903322
2966,Perry,Sch,300730500,2.0,2002,Pinckneyville Middle School,Mr. Mark Rohlfing,700 E Water St,Pinckneyville,62274 1471,618357-2724,5-8,116.0,58.0,12.0,4.0,170000903323
2967,Perry,Dist,300731010,16.0,0000,Pinckneyville CHSD 101,Mr. Keith J Hagene,600 E Water St,Pinckneyville,62274 1472,618357-5013,"P,9-12",116.0,58.0,12.0,2.0,1731620
2968,Perry,Sch,300731010,16.0,0001,Pinckneyville Comm High School,Mr. Dustin R Foutch,600 E Water St,Pinckneyville,62274 1472,618357-5013,9-12,116.0,58.0,12.0,4.0,173162003326
2969,Perry,Dist,300732040,4.0,0000,CCSD 204,Mr. Jerry Travelstead,6067 State Route 154,Pinckneyville,62274 3414,618357-2419,K-8,116.0,58.0,12.0,2.0,1731560
2970,Perry,Sch,300732040,4.0,2001,Community Cons School,Mr. Jerry Travaelstead,6067 State Route 154,Pinckneyville,62274 3414,618357-2419,K-8,116.0,58.0,12.0,4.0,173156003324
2971,Perry,Dist,300733000,26.0,0000,Duquoin CUSD 300,Dr. Gary Kelly,845 E Jackson St,Du Quoin,62832 3871,618542-3856,P-12,115.0,58.0,12.0,2.0,1712760
2972,Perry,Sch,300733000,26.0,0001,Duquoin High School,Mr. Matt Hickam,500 E South St,Du Quoin,62832 2338,618542-4744,"P,9-12",116.0,58.0,12.0,4.0,171276001530
2973,Perry,Sch,300733000,26.0,2002,Duquoin  Middle School,Mr. Aaron Hill,845 E Jackson St,Du Quoin,62832 3871,618542-2646,5-8,115.0,58.0,12.0,4.0,171276001531
2974,Perry,Sch,300733000,26.0,2003,Duquoin  Elementary School,Mrs. Diana Rea,845 E Jackson St,Du Quoin,62832 3871,618542-2646,K-4,115.0,58.0,12.0,4.0,171276001535
2975,Pulaski,Dist,300771000,26.0,0000,Century CUSD 100,Mrs. Leslie Ann Varble,4721 Shawnee College Rd,Ullin,62992 2201,618845-3447,K-12,118.0,59.0,12.0,2.0,1739630
2976,Pulaski,Sch,300771000,26.0,0001,Century Jr/Sr High School,Leslie Varble,4721 Shawnee College Rd,Ullin,62992 2201,618845-3518,6-12,118.0,59.0,12.0,4.0,173963004003
2977,Pulaski,Sch,300771000,26.0,2004,Century Elementary School,Ms. Melinda Duke,4721 Shawnee College Rd,Ullin,62992 2201,618845-3572,K-5,118.0,59.0,12.0,4.0,173963004861
2978,Pulaski,Dist,300771010,26.0,0000,Meridian CUSD 101,Mr. Spencer Byrd,1401 Mounds Rd,Mounds,62964 2325,618342-6778,P-12,118.0,59.0,12.0,2.0,1726970
2979,Pulaski,Sch,300771010,26.0,0001,Meridian High School,Mr. Anthony Rinella,1401 Mounds Rd,Mounds,62964 2325,618342-6778,9-12,118.0,59.0,12.0,4.0,172697002873
2980,Pulaski,Sch,300771010,26.0,2005,Meridian Elementary School,Mr. Anthony Rinella,1401 Mounds Rd,Mounds,62964 2325,618342-6778,P-8,118.0,59.0,12.0,4.0,172697002874
2981,Union,Dist,300910160,4.0,0000,Lick Creek CCSD 16,Mr. Brent Boren,7355 Lick Creek Rd,Buncombe,62912 3016,618833-2545,P-8,118.0,59.0,15.0,2.0,1722860
2982,Union,Sch,300910160,4.0,2001,Lick Creek Elem School,Mr. Brent Boren,7355 Lick Creek Rd,Buncombe,62912 3016,618833-2545,P-8,118.0,59.0,15.0,4.0,172286002532
2983,Union,Dist,300910170,22.0,0000,Cobden SUD 17,Mr. Edwin Lee Shoemate,413 N Appleknocker St,Cobden,62920 2121,618893-2313,P-12,115.0,58.0,12.0,2.0,1710570
2984,Union,Sch,300910170,22.0,0001,Cobden High School,Mrs. Crystal Housman,413 N Appleknocker St,Cobden,62920 2121,618893-4031,9-12,115.0,58.0,12.0,4.0,171057001274
2985,Union,Sch,300910170,22.0,1001,Cobden Jr High School,Mrs. Crystal Housman,413 N Appleknocker St,Cobden,62920 2121,618893-4031,6-8,115.0,58.0,12.0,4.0,171057001273
2986,Union,Sch,300910170,22.0,2002,Cobden Elem School,Terri Waddell,413 N Appleknocker St,Cobden,62920 2121,618893-2311,P-5,115.0,58.0,12.0,4.0,171057004576
2987,Union,Dist,300910370,4.0,0000,Anna CCSD 37,Mr. Charles Goforth,301 S Green St,Anna,62906 1126,618833-6812,P-8,115.0,58.0,12.0,2.0,1703750
2988,Union,Sch,300910370,4.0,1001,Anna Junior High School,Mark Laster,301 S Green St,Anna,62906 1126,618833-6415,5-8,115.0,58.0,12.0,4.0,170375000064
2989,Union,Sch,300910370,4.0,2002,Davie Elem School,Mark Laster,301 S Green St,Anna,62906 1126,618833-8022,3-4,115.0,58.0,12.0,4.0,170375000065
2990,Union,Sch,300910370,4.0,2003,Lincoln Elem School,Mark Laster,108 Warren St,Anna,62906 1642,618833-6851,P-2,118.0,59.0,12.0,4.0,170375000066
2991,Union,Dist,300910430,4.0,0000,County of Union Sch Dist No43,Dr. Keith Reinhardt,309 Cook Ave,Jonesboro,62952 1118,618833-6651,P-8,115.0,58.0,12.0,2.0,1720640
2992,Union,Sch,300910430,4.0,2001,Jonesboro Elem School,Mr. Thomas J Stark Jr,309 Cook Ave,Jonesboro,62952 1118,618833-5148,P-8,115.0,58.0,12.0,4.0,172064002353
2993,Union,Dist,300910660,22.0,0000,Dongola USD 66,Dr. Paige Maginel,PO Box 190,Dongola,62926 0190,618827-3841,P-12,118.0,59.0,12.0,2.0,1712480
2994,Union,Sch,300910660,22.0,0001,Dongola High School,Mr. John Goddard,PO Box 190,Dongola,62926 0190,618827-3524,9-12,118.0,59.0,12.0,4.0,171248001502
2995,Union,Sch,300910660,22.0,1001,Dongola Jr High School,Mr. John Goddard,PO Box 190,Dongola,62926 0190,618827-3524,6-8,118.0,59.0,12.0,4.0,171248004610
2996,Union,Sch,300910660,22.0,2001,Dongola Elementary School,Mr. John Goddard,PO Box 190,Dongola,62926 0190,618827-3524,P-5,118.0,59.0,12.0,4.0,171248004609
2997,Union,Dist,300910810,16.0,0000,Anna Jonesboro CHSD 81,Mr. Rob Wright,608 S Main St,Anna,62906 1247,618833-8421,9-12,118.0,59.0,12.0,2.0,1703780
2998,Union,Sch,300910810,16.0,0001,Anna-Jonesboro High School,Mr. Brett Detering,608 S Main St,Anna,62906 1247,618833-8502,9-12,118.0,59.0,12.0,4.0,170378000067
2999,Union,Dist,300910840,26.0,0000,Shawnee CUSD 84,Ms. Shelly Clover-Hill,3365 State Hwy 3 N,Wolf Lake,62998,618833-5709,P-12,115.0,58.0,12.0,2.0,1742990
3000,Union,Sch,300910840,26.0,0001,Shawnee High School,Mr. Mike Hanson,3365 State Hwy 3 N,Wolf Lake,62998,618833-5307,9-12,115.0,58.0,12.0,4.0,174299004313
3001,Union,Sch,300910840,26.0,1002,Shawnee Jr High School,Mr. Mike Hanson,3365 State Hwy 3 N,Wolf Lake,62998,618833-5307,6-8,115.0,58.0,12.0,4.0,174299004315
3002,Union,Sch,300910840,26.0,2005,Shawnee Elementary School,Mrs. Amy Reynolds,3365 N State Route 3,Wolf Lake,62998 1157,618833-4975,P-5,115.0,58.0,12.0,4.0,174299004312
3003,Kane,Dist,310450460,22.0,0000,SD U-46,Dr. Kenneth Arndt,355 E Chicago St,Elgin,60120 6543,847888-5000,P-12,43.0,22.0,8.0,2.0,1713710
3004,Kane,Sch,310450460,22.0,0001,Elgin High School,Mr. Jerry Cook,1200 Maroon Dr,Elgin,60120 8145,847888-5100,9-12,43.0,22.0,8.0,4.0,171371001674
3005,Kane,Sch,310450460,22.0,0002,Larkin High School,Dr. Jon Tuin,1475 Larkin Ave,Elgin,60123 5173,847888-5200,9-12,43.0,22.0,8.0,4.0,171371001690
3006,Kane,Sch,310450460,22.0,0003,Streamwood High School,Dave Smiley,701 W Schaumburg Rd,Streamwood,60107 1262,630213-5500,9-12,44.0,22.0,8.0,4.0,171371001703
3007,Kane,Sch,310450460,22.0,0004,Bartlett High School,Mike Demovsky,701 W Schick Rd,Bartlett,60103 3046,630372-4700,9-12,45.0,23.0,6.0,4.0,171371002108
3008,Kane,Sch,310450460,22.0,0005,South Elgin High School,Brian Moran,760 E Main St,South Elgin,60177 1702,847289-3760,9-12,49.0,25.0,6.0,4.0,171371005611
3009,Kane,Sch,310450460,22.0,1003,Abbott Middle School,Kathy Davis,949 Van St,Elgin,60123 6131,847888-5160,7-8,43.0,22.0,8.0,4.0,171371001664
3010,Kane,Sch,310450460,22.0,1004,Eastview Middle School,Mr. Donald Donner,321 N Oak Ave,Bartlett,60103 4051,630213-5550,7-8,45.0,23.0,6.0,4.0,171371001441
3011,Kane,Sch,310450460,22.0,1005,Ellis Middle School,Mr. Perry Hayes,225 S Liberty St,Elgin,60120 6708,847888-5151,7-8,43.0,22.0,8.0,4.0,171371001673
3012,Kane,Sch,310450460,22.0,1006,Kimball Middle School,Mr. Alan Tamburrino,451 N McLean Blvd,Elgin,60123 3239,847888-5290,7-8,43.0,22.0,8.0,4.0,171371001675
3013,Kane,Sch,310450460,22.0,1007,Larsen Middle School,Gina Crespo,665 Dundee Ave,Elgin,60120 3820,847888-5250,7-8,43.0,22.0,8.0,4.0,171371001689
3014,Kane,Sch,310450460,22.0,1008,Tefft Middle School,Lavonne Smiley,1100 Shirley Ave,Streamwood,60107 3068,630213-5540,7-8,44.0,22.0,8.0,4.0,171371001691
3015,Kane,Sch,310450460,22.0,1009,Kenyon Woods Middle School,Lisa Olsem,1515 Raymond St,South Elgin,60177 1305,847289-6685,7-8,49.0,25.0,6.0,4.0,171371005612
3016,Kane,Sch,310450460,22.0,1045,Canton Middle School,Mr. Jeff Smith,1100 Sunset Cir,Streamwood,60107 1817,630213-5525,7-8,44.0,22.0,8.0,4.0,171371001705
3017,Kane,Sch,310450460,22.0,2006,Lincoln Elementary School,Dr. Mariann Alyea,1650 Maureen Dr,Hoffman Estates,60192 4602,847289-6639,K-6,43.0,22.0,8.0,4.0,171371005613
3018,Kane,Sch,310450460,22.0,2007,Hilltop Elementary School,Kyle VonSchnase,1855 Rohrson Rd,Elgin,60120 7524,847289-6655,K-6,44.0,22.0,8.0,4.0,171371005614
3019,Kane,Sch,310450460,22.0,2008,Timber Trails Elementary School,Elisa Biancalana,1675 McDonough Rd,Hoffman Estates,60192 4616,847289-6640,K-6,44.0,22.0,8.0,4.0,171371005615
3020,Kane,Sch,310450460,22.0,2009,Bartlett Elem School,Lorelei Keltner,111 E North Ave,Bartlett,60103 4272,630213-5545,K-6,45.0,23.0,8.0,4.0,171371001667
3021,Kane,Sch,310450460,22.0,2010,Century Oaks Elem School,Andrea Erickson,1235 Braeburn Dr,Elgin,60123 1458,847888-5180,K-6,66.0,33.0,8.0,4.0,171371001665
3022,Kane,Sch,310450460,22.0,2011,Channing Memorial Elem School,Josefina Melendez,63 S Channing St,Elgin,60120 6633,847888-5185,K-6,43.0,22.0,8.0,4.0,171371001668
3023,Kane,Sch,310450460,22.0,2012,Clinton Elem School,Mr. John Oliver,770 Mill St,South Elgin,60177 1743,847888-7045,K-6,49.0,25.0,6.0,4.0,171371001669
3024,Kane,Sch,310450460,22.0,2013,Coleman Elem School,Mr. Brian Stark,1220 Dundee Ave,Elgin,60120 2214,847888-5190,K-6,43.0,22.0,8.0,4.0,171371001670
3025,Kane,Sch,310450460,22.0,2015,Garfield Elem School,Tracy Taylor,420 May St,Elgin,60120 7841,847888-5192,P-6,43.0,22.0,8.0,4.0,171371001671
3026,Kane,Sch,310450460,22.0,2016,Harriet Gifford Elem School,Mr. Joseph Corcoran,240 S Clifton Ave,Elgin,60123 7151,847888-5195,K-6,43.0,22.0,8.0,4.0,171371001676
3027,Kane,Sch,310450460,22.0,2017,Glenbrook Elem School,Cheryl DeRoo,315 Garden Cir,Streamwood,60107 1007,630213-5555,K-6,44.0,22.0,8.0,4.0,171371001677
3028,Kane,Sch,310450460,22.0,2019,Hanover Countryside Elem School,Mr. Harold Shepherd,6 S Bartlett Rd,Streamwood,60107 1022,630213-5560,K-6,44.0,22.0,8.0,4.0,171371001679
3029,Kane,Sch,310450460,22.0,2020,Highland Elem School,Mr. Steve Johnson,190 N Melrose Ave,Elgin,60123 5183,847888-5280,K-6,43.0,22.0,8.0,4.0,171371001680
3030,Kane,Sch,310450460,22.0,2021,Hillcrest Elem School,Teresa Winters,80 N Airlite St,Elgin,60123 4913,847888-5282,K-6,65.0,33.0,6.0,4.0,171371001683
3031,Kane,Sch,310450460,22.0,2022,Huff Elem School,Angelica Ernst,801 Hastings St,Elgin,60120 8220,847888-5285,P-6,43.0,22.0,8.0,4.0,171371001684
